plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png
ang20200715t190130-1,35.2518641,-119.57357,2020-07-15T19:01:30+00,Oil & Gas (1B2),CH4,mf,"[-119.57705158896309, 35.24979469960068, -119.57263499623494, 35.25337083706022]",ang,production,2023-05-14 20:26:01.108002+00:00,2025-03-25 23:16:09.425403+00:00,jpl,,,,,535.509666,254.558151,3.878,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t190130-1/ang20200715t190130-1_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t190130-1/ang20200715t190130-1_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/15/ang20200715t190130-1/ang20200715t190130-1_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t190130-1/ang20200715t190130-1_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t190130-1/ang20200715t190130-1_l3a-vis-ch4-mf-v002_rgb.png
ang20200715t185230-1,35.2520438,-119.57358,2020-07-15T18:52:30+00,Oil & Gas (1B2),CH4,mf,"[-119.57658519707556, 35.25044545031826, -119.57240745717539, 35.25388674147177]",ang,production,2023-05-14 20:29:35.894517+00:00,2025-03-25 23:20:17.451409+00:00,jpl,,,,,488.450571,121.90617,3.485,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t185230-1/ang20200715t185230-1_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t185230-1/ang20200715t185230-1_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/15/ang20200715t185230-1/ang20200715t185230-1_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t185230-1/ang20200715t185230-1_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t185230-1/ang20200715t185230-1_l3a-vis-ch4-mf-v002_rgb.png
ang20200715t185230-A,35.23044,-119.43235,2020-07-15T18:52:30+00,Oil & Gas (1B2),CH4,mf,"[-119.43505977483692, 35.22909927299376, -119.43088279710076, 35.23254084209281]",ang,production,2023-05-14 20:26:54.202460+00:00,2025-03-25 23:16:20.225153+00:00,jpl,,,,,281.432405,86.8694245,3.474,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t185230-A/ang20200715t185230-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t185230-A/ang20200715t185230-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/15/ang20200715t185230-A/ang20200715t185230-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t185230-A/ang20200715t185230-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t185230-A/ang20200715t185230-A_l3a-vis-ch4-mf-v002_rgb.png
ang20200715t184303-A,35.254516,-119.41804,2020-07-15T18:43:03+00,Oil & Gas (1B2),CH4,mf,"[-119.42070579009756, 35.25292033323842, -119.41632598202442, 35.25649685876669]",ang,production,2023-05-14 20:31:24.149983+00:00,2025-03-25 23:22:58.924153+00:00,jpl,,,,,272.200986,71.8674377,3.786,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t184303-A/ang20200715t184303-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t184303-A/ang20200715t184303-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/15/ang20200715t184303-A/ang20200715t184303-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t184303-A/ang20200715t184303-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t184303-A/ang20200715t184303-A_l3a-vis-ch4-mf-v002_rgb.png
ang20200715t183307-1,35.2948666,-119.59343,2020-07-15T18:33:07+00,Electricity Generation (1A1),CH4,mf,"[-119.60395853488903, 35.28786891008798, -119.59137625528932, 35.29813866914248]",ang,production,2023-05-14 20:28:40.211853+00:00,2025-03-25 23:19:05.004907+00:00,jpl,,,,,496.419064,102.603631,3.943,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t183307-1/ang20200715t183307-1_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t183307-1/ang20200715t183307-1_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/15/ang20200715t183307-1/ang20200715t183307-1_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t183307-1/ang20200715t183307-1_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t183307-1/ang20200715t183307-1_l3a-vis-ch4-mf-v002_rgb.png
ang20200715t183307-2,35.2545232,-119.418,2020-07-15T18:33:07+00,Oil & Gas (1B2),CH4,mf,"[-119.42041118184417, 35.25327034629631, -119.41625385622498, 35.25663641390067]",ang,production,2023-05-14 20:28:40.219172+00:00,2025-03-25 23:19:22.882126+00:00,jpl,,,,,660.477589,290.62951,3.786,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t183307-2/ang20200715t183307-2_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t183307-2/ang20200715t183307-2_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/15/ang20200715t183307-2/ang20200715t183307-2_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t183307-2/ang20200715t183307-2_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t183307-2/ang20200715t183307-2_l3a-vis-ch4-mf-v002_rgb.png
ang20200715t183307-A,35.260048,-119.43939,2020-07-15T18:33:07+00,Oil & Gas (1B2),CH4,mf,"[-119.44107521515969, 35.25865294187138, -119.43695280459167, 35.2620190443876]",ang,production,2023-05-14 20:28:40.214655+00:00,2025-03-25 23:19:11.940488+00:00,jpl,,,,,189.114487,60.7115964,3.81,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t183307-A/ang20200715t183307-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t183307-A/ang20200715t183307-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/15/ang20200715t183307-A/ang20200715t183307-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t183307-A/ang20200715t183307-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t183307-A/ang20200715t183307-A_l3a-vis-ch4-mf-v002_rgb.png
ang20200715t182251-1,35.3214956,-119.63471,2020-07-15T18:22:51+00,Oil & Gas (1B2),CH4,mf,"[-119.63691618963531, 35.31899871594362, -119.63273508301748, 35.322439865375706]",ang,production,2023-05-14 20:31:24.156892+00:00,2025-03-25 23:23:15.780685+00:00,jpl,,,,,803.56743,230.679364,4.162,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-1/ang20200715t182251-1_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-1/ang20200715t182251-1_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2020/07/15/ang20200715t182251-1/ang20200715t182251-1_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-1/ang20200715t182251-1_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-1/ang20200715t182251-1_l3a-vis-ch4-mf-v002_rgb.png
ang20200715t182251-2,35.2933588,-119.54024,2020-07-15T18:22:51+00,Oil & Gas (1B2),CH4,mf,"[-119.54793810530954, 35.28947301951201, -119.53772442391393, 35.29780944378449]",ang,production,2023-05-14 20:31:24.155577+00:00,2025-03-25 23:23:13.009206+00:00,jpl,,,,,2035.27796,578.53918,3.892,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-2/ang20200715t182251-2_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-2/ang20200715t182251-2_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2020/07/15/ang20200715t182251-2/ang20200715t182251-2_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-2/ang20200715t182251-2_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-2/ang20200715t182251-2_l3a-vis-ch4-mf-v002_rgb.png
ang20200715t182251-A,35.296837,-119.53733,2020-07-15T18:22:51+00,Oil & Gas (1B2),CH4,mf,"[-119.53932889159826, 35.29490892143414, -119.5351488807769, 35.29832052809964]",ang,production,2023-05-14 20:31:24.146169+00:00,2025-03-25 23:22:51.389283+00:00,jpl,,,,,170.513024,116.667465,4.014,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-A/ang20200715t182251-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-A/ang20200715t182251-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2020/07/15/ang20200715t182251-A/ang20200715t182251-A_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-A/ang20200715t182251-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-A/ang20200715t182251-A_l3a-vis-ch4-mf-v002_rgb.png
ang20200715t182251-B,35.295255,-119.52789,2020-07-15T18:22:51+00,Oil & Gas (1B2),CH4,mf,"[-119.52985678730998, 35.29367939798098, -119.52567681727459, 35.29709102318663]",ang,production,2023-05-14 20:31:24.146546+00:00,2025-03-25 23:22:51.984974+00:00,jpl,,,,,86.294116,42.0914125,3.923,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-B/ang20200715t182251-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-B/ang20200715t182251-B_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2020/07/15/ang20200715t182251-B/ang20200715t182251-B_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-B/ang20200715t182251-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-B/ang20200715t182251-B_l3a-vis-ch4-mf-v002_rgb.png
ang20200715t182251-C,35.286302,-119.51036,2020-07-15T18:22:51+00,Oil & Gas (1B2),CH4,mf,"[-119.51270348304878, 35.28454828584196, -119.50848759527182, 35.28798961406863]",ang,production,2023-05-14 20:27:47.137031+00:00,2025-03-25 23:18:10.261156+00:00,jpl,,,,,137.245011,42.4608792,3.835,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-C/ang20200715t182251-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-C/ang20200715t182251-C_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2020/07/15/ang20200715t182251-C/ang20200715t182251-C_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-C/ang20200715t182251-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-C/ang20200715t182251-C_l3a-vis-ch4-mf-v002_rgb.png
ang20200715t182251-D,35.279184,-119.47617,2020-07-15T18:22:51+00,Oil & Gas (1B2),CH4,mf,"[-119.47882774312002, 35.27771973350095, -119.47464837843553, 35.28116120436022]",ang,production,2023-05-14 20:31:24.165006+00:00,2025-03-25 23:23:38.083407+00:00,jpl,,,,,119.299292,23.4947102,3.923,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-D/ang20200715t182251-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-D/ang20200715t182251-D_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2020/07/15/ang20200715t182251-D/ang20200715t182251-D_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-D/ang20200715t182251-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-D/ang20200715t182251-D_l3a-vis-ch4-mf-v002_rgb.png
ang20200715t182251-E,35.284813,-119.42771,2020-07-15T18:22:51+00,Oil & Gas (1B2),CH4,mf,"[-119.42996728712228, 35.2826976741673, -119.42567851876308, 35.28616890381024]",ang,production,2023-05-14 20:27:47.124867+00:00,2025-03-25 23:17:36.415534+00:00,jpl,,,,,108.020986,35.0582451,4.015,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-E/ang20200715t182251-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-E/ang20200715t182251-E_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2020/07/15/ang20200715t182251-E/ang20200715t182251-E_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-E/ang20200715t182251-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t182251-E/ang20200715t182251-E_l3a-vis-ch4-mf-v002_rgb.png
ang20200715t182251-F,35.27990940190699,-119.47028922887604,2020-07-15T18:22:51+00,Electricity Generation (1A1),CO2,mfal,"[-119.47866257554793, 35.274991504215315, -119.46859587681408, 35.28317977065733]",ang,production,2025-02-11 22:55:56.434118+00:00,2025-03-25 23:29:52.418207+00:00,v1,0.20.2,,,,187736.3486245569,40248.407668559164,4.063151041666667,0.5392661086389996,37.47905252417613,1.5074976162788396,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2020/07/15/ang20200715t182251-F/ang20200715t182251-F_l3a-vis-co2-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2020/07/15/ang20200715t182251-F/ang20200715t182251-F_l3a-vis-co2-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v1/2020/07/15/ang20200715t182251-F/ang20200715t182251-F_l3a-ime-co2-mfal-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2020/07/15/ang20200715t182251-F/ang20200715t182251-F_l3a-vis-co2-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2020/07/15/ang20200715t182251-F/ang20200715t182251-F_l3a-vis-co2-mfa-v002_rgb.png
ang20200715t182251-G,35.27983214087057,-119.46986055110922,2020-07-15T18:22:51+00,Electricity Generation (1A1),CO2,mfal,"[-119.47866257554793, 35.274991504215315, -119.46859587681408, 35.28317977065733]",ang,production,2025-02-11 22:55:56.434118+00:00,2025-03-25 23:29:53.640396+00:00,v1,0.20.2,,,,,,4.063151041666667,0.5392661086389996,37.47905252417613,1.5074976162788396,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2020/07/15/ang20200715t182251-G/ang20200715t182251-G_l3a-vis-co2-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2020/07/15/ang20200715t182251-G/ang20200715t182251-G_l3a-vis-co2-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v1/2020/07/15/ang20200715t182251-G/ang20200715t182251-G_l3a-ime-co2-mfal-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2020/07/15/ang20200715t182251-G/ang20200715t182251-G_l3a-vis-co2-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v002/2020/07/15/ang20200715t182251-G/ang20200715t182251-G_l3a-vis-co2-mfa-v002_rgb.png
ang20200715t181148-1,35.3215669,-119.6349,2020-07-15T18:11:48+00,Oil & Gas (1B2),CH4,mf,"[-119.63783945352554, 35.319962568117255, -119.63365839343942, 35.323373974463045]",ang,production,2023-05-14 20:26:01.102779+00:00,2025-03-25 23:15:55.946916+00:00,jpl,,,,,728.789439,341.81373,4.162,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t181148-1/ang20200715t181148-1_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t181148-1/ang20200715t181148-1_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/15/ang20200715t181148-1/ang20200715t181148-1_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t181148-1/ang20200715t181148-1_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t181148-1/ang20200715t181148-1_l3a-vis-ch4-mf-v002_rgb.png
ang20200715t180110-A,35.297712,-119.37575,2020-07-15T18:01:10+00,Oil & Gas (1B2),CH4,mf,"[-119.378237832323, 35.2960413553795, -119.3739306162721, 35.299587299736885]",ang,production,2023-05-14 20:28:40.231808+00:00,2025-03-25 23:19:55.592553+00:00,jpl,,,,,525.743412,101.481038,3.822,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t180110-A/ang20200715t180110-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t180110-A/ang20200715t180110-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/15/ang20200715t180110-A/ang20200715t180110-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t180110-A/ang20200715t180110-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t180110-A/ang20200715t180110-A_l3a-vis-ch4-mf-v002_rgb.png
ang20200715t175235-2,35.510768,-119.40802,2020-07-15T17:52:35+00,Solid Waste (6A),CH4,mf,"[-119.40989344716097, 35.50899009611681, -119.40608306198226, 35.51211875334994]",ang,production,2024-03-13 19:51:15.593367+00:00,2025-03-25 22:33:15.988695+00:00,v1,,,,,305.98209603649514,40.14654948899324,2.427734375,0.1873779296875,2.331012296027241,8.605044746656205,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t175235-2/ang20200715t175235-2_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t175235-2/ang20200715t175235-2_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t175235-2/ang20200715t175235-2_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t175235-2/ang20200715t175235-2_l3a-vis-ch4-mf-v002_rgb.png
ang20200715t173048-1,35.2131516,-119.1862,2020-07-15T17:30:48+00,Livestock (4B),CH4,mf,"[-119.18956646913375, 35.20915123945605, -119.18365660083924, 35.21400674465724]",ang,production,2023-05-14 20:24:17.864462+00:00,2025-03-25 23:08:54.149757+00:00,v1,,,,,571.8623883978964,176.78510092373278,2.10546875,0.34130859375,359.7721002656877,10.698881253408757,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t173048-1/ang20200715t173048-1_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t173048-1/ang20200715t173048-1_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t173048-1/ang20200715t173048-1_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/15/ang20200715t173048-1/ang20200715t173048-1_l3a-vis-ch4-mf-v002_rgb.png
